idea_id,x,y,title,domain
1095,15.296366,3.9525142,AI Assistant for Air Quality In Cities,cybersecurity
1096,8.657424,3.7320533,AI Assistant for Crop Health,agriculture
1097,-8.63395,11.940799,Predictive Analytics System for Waste Management,space
1098,-8.63368,11.952357,Predictive Analytics System for Waste Management,fitness
1099,11.214453,-6.7610626,Autonomous Optimization Tool for Urban Traffic Flow,gaming
1100,10.980326,-7.088306,AI Assistant for Urban Traffic Flow,healthcare
1101,-0.6908046,0.06872915,Autonomous Optimization Tool for Student Performance,food_tech
1102,16.159893,6.060357,Predictive Analytics System for Air Quality In Cities,mental_health
1103,10.127266,-7.3855095,Autonomous Optimization Tool for Urban Traffic Flow,education
1104,-4.0726714,-0.19860734,Intelligent Recommendation Engine for Fitness Activity Tracking,environment
1105,-1.0214262,-1.6576861,AI Assistant for Personal Finance Habits,healthcare
1106,1.2479081,15.025121,Smart Monitoring Platform for Supply Chain Logistics,agriculture
1107,-8.61863,12.042286,Predictive Analytics System for Waste Management,gaming
1108,-8.6842985,11.797785,Predictive Analytics System for Waste Management,productivity
1109,-5.4840064,-2.1696744,Predictive Analytics System for Student Performance,productivity
1110,0.85773635,-3.9668603,Predictive Analytics System for Energy Consumption,cybersecurity
1111,1.0621207,15.161999,Smart Monitoring Platform for Supply Chain Logistics,smart_cities
1112,-4.119809,0.37508154,AI Assistant for Fitness Activity Tracking,gaming
1113,1.2267028,-3.5927758,Intelligent Recommendation Engine for Energy Consumption,food_tech
1114,-1.5783857,-0.22304359,Autonomous Optimization Tool for Fitness Activity Tracking,finance
1115,9.314322,2.4480994,Intelligent Recommendation Engine for Crop Health,healthcare
1116,-3.8894622,-0.47096115,Predictive Analytics System for Fitness Activity Tracking,transport
1117,0.71512717,14.777336,Smart Monitoring Platform for Supply Chain Logistics,productivity
1118,-1.2617881,-3.4570522,Predictive Analytics System for Personal Finance Habits,cybersecurity
1119,-0.98334825,-3.2259111,Intelligent Recommendation Engine for Personal Finance Habits,food_tech
1120,-1.2403605,-3.4990833,Predictive Analytics System for Personal Finance Habits,environment
1121,1.2057152,-0.60841155,Autonomous Optimization Tool for Mental Wellness Patterns,productivity
1122,11.165006,-6.688844,Autonomous Optimization Tool for Urban Traffic Flow,cybersecurity
1123,-1.3316526,-4.169281,Autonomous Optimization Tool for Personal Finance Habits,smart_cities
1124,3.064713,-0.91999763,Intelligent Recommendation Engine for Mental Wellness Patterns,finance
1125,8.103783,3.059084,Autonomous Optimization Tool for Crop Health,smart_cities
1126,8.759013,3.6583116,AI Assistant for Crop Health,space
1127,0.8772621,-3.507935,Intelligent Recommendation Engine for Energy Consumption,healthcare
1128,-1.6787744,-4.2882333,Smart Monitoring Platform for Personal Finance Habits,space
1129,-1.1981059,-4.5281086,AI Assistant for Personal Finance Habits,mental_health
1130,2.8890786,14.690528,AI Assistant for Supply Chain Logistics,education
1131,8.8198595,3.5961368,AI Assistant for Crop Health,gaming
1132,1.2220626,-4.261028,Smart Monitoring Platform for Energy Consumption,smart_cities
1133,15.251517,3.771418,Smart Monitoring Platform for Air Quality In Cities,finance
1134,8.640339,3.6698294,AI Assistant for Crop Health,transport
1135,-4.9302697,-1.5529016,Intelligent Recommendation Engine for Student Performance,gaming
1136,-5.3227973,-1.9744014,Intelligent Recommendation Engine for Student Performance,retail
1137,0.8087369,-4.6628337,AI Assistant for Energy Consumption,space
1138,2.1488502,13.811905,Predictive Analytics System for Supply Chain Logistics,cybersecurity
1139,-0.61555725,-3.3321307,Intelligent Recommendation Engine for Personal Finance Habits,energy
1140,11.436942,-7.383223,Autonomous Optimization Tool for Urban Traffic Flow,mental_health
1141,9.756872,0.8570052,Smart Monitoring Platform for Crop Health,productivity
1142,-8.253646,12.952005,AI Assistant for Waste Management,food_tech
1143,2.6021066,14.784166,Autonomous Optimization Tool for Supply Chain Logistics,food_tech
1144,15.531004,6.7698884,Smart Monitoring Platform for Air Quality In Cities,transport
1145,-4.332475,-0.24852768,Intelligent Recommendation Engine for Fitness Activity Tracking,robotics
1146,-0.7185937,-1.6608952,Autonomous Optimization Tool for Personal Finance Habits,mental_health
1147,2.7339091,-2.090181,Smart Monitoring Platform for Mental Wellness Patterns,agriculture
1148,2.6173906,-1.5219609,Predictive Analytics System for Mental Wellness Patterns,finance
1149,-0.20205548,-4.4016585,Autonomous Optimization Tool for Energy Consumption,finance
1150,-4.6614013,-2.6026223,AI Assistant for Student Performance,cybersecurity
1151,1.1670452,-4.1368484,Smart Monitoring Platform for Energy Consumption,agriculture
1152,10.227911,-7.6146526,Predictive Analytics System for Urban Traffic Flow,finance
1153,2.5419211,14.834328,Autonomous Optimization Tool for Supply Chain Logistics,finance
1154,16.325338,5.8239064,Predictive Analytics System for Air Quality In Cities,space
1155,0.9679316,15.0670805,Smart Monitoring Platform for Supply Chain Logistics,smart_cities
1156,2.4335175,14.763256,Autonomous Optimization Tool for Supply Chain Logistics,fitness
1157,11.172499,-7.0742593,Autonomous Optimization Tool for Urban Traffic Flow,agriculture
1158,-1.1643981,-4.541127,AI Assistant for Personal Finance Habits,productivity
1159,3.011875,-2.217548,Autonomous Optimization Tool for Mental Wellness Patterns,mental_health
1160,-1.6816299,-4.2994685,Smart Monitoring Platform for Personal Finance Habits,cybersecurity
1161,15.591241,5.7732463,Autonomous Optimization Tool for Air Quality In Cities,social
1162,3.7223437,-1.872139,AI Assistant for Mental Wellness Patterns,space
1163,3.1852803,-1.8020679,Autonomous Optimization Tool for Mental Wellness Patterns,food_tech
1164,-0.26883736,-0.17283946,Smart Monitoring Platform for Student Performance,mental_health
1165,8.171833,2.6054387,Smart Monitoring Platform for Crop Health,robotics
1166,-1.8152295,-4.161901,Smart Monitoring Platform for Personal Finance Habits,environment
1167,-1.3471712,-3.6108959,Predictive Analytics System for Personal Finance Habits,gaming
1168,15.048293,5.985063,AI Assistant for Air Quality In Cities,healthcare
1169,-0.5128146,-1.5811949,Intelligent Recommendation Engine for Personal Finance Habits,smart_cities
1170,2.9295044,13.638937,Intelligent Recommendation Engine for Supply Chain Logistics,transport
1171,11.100686,-7.4395056,Predictive Analytics System for Urban Traffic Flow,robotics
1172,16.171144,4.9132833,Intelligent Recommendation Engine for Air Quality In Cities,gaming
1173,2.782751,14.323187,Autonomous Optimization Tool for Supply Chain Logistics,smart_cities
1174,-8.277745,12.958099,Autonomous Optimization Tool for Waste Management,cybersecurity
1175,-1.6044486,-0.22957069,Intelligent Recommendation Engine for Fitness Activity Tracking,space
1176,-7.933107,11.376893,Smart Monitoring Platform for Waste Management,agriculture
1177,8.299739,2.547117,Smart Monitoring Platform for Crop Health,food_tech
1178,-0.96548706,-1.7032413,AI Assistant for Personal Finance Habits,space
1179,2.3130443,15.066344,Autonomous Optimization Tool for Supply Chain Logistics,healthcare
1180,9.775333,-5.2785735,Predictive Analytics System for Urban Traffic Flow,environment
1181,9.712058,-5.3369155,Intelligent Recommendation Engine for Urban Traffic Flow,cybersecurity
1182,-8.233266,12.549698,AI Assistant for Waste Management,space
1183,-4.937556,-1.6016973,Intelligent Recommendation Engine for Student Performance,fitness
1184,14.944999,6.0741563,AI Assistant for Air Quality In Cities,cybersecurity
1185,1.2950512,-4.3427467,Predictive Analytics System for Energy Consumption,gaming
1186,-8.35755,12.932445,Autonomous Optimization Tool for Waste Management,cybersecurity
1187,-7.609366,13.004917,Intelligent Recommendation Engine for Waste Management,space
1188,10.815335,-6.7174544,Smart Monitoring Platform for Urban Traffic Flow,robotics
1189,2.7462497,13.475567,Intelligent Recommendation Engine for Supply Chain Logistics,robotics
1190,0.755678,-3.5830986,Intelligent Recommendation Engine for Energy Consumption,robotics
1191,-1.5972941,-0.24078874,Autonomous Optimization Tool for Fitness Activity Tracking,finance
1192,2.5432909,14.885544,Autonomous Optimization Tool for Supply Chain Logistics,healthcare
1193,9.342865,2.3058324,Intelligent Recommendation Engine for Crop Health,cybersecurity
1194,2.0911987,13.955609,Predictive Analytics System for Supply Chain Logistics,productivity
1195,-4.4332385,-0.1819848,Intelligent Recommendation Engine for Fitness Activity Tracking,education
1196,11.140474,-7.410372,Predictive Analytics System for Urban Traffic Flow,environment
1197,10.6174965,-6.998397,Smart Monitoring Platform for Urban Traffic Flow,mental_health
1198,1.6634135,-3.7091916,AI Assistant for Energy Consumption,mental_health
1199,2.1328986,15.17999,Autonomous Optimization Tool for Supply Chain Logistics,cybersecurity
1200,10.732094,-7.642859,Intelligent Recommendation Engine for Urban Traffic Flow,finance
